2026-07-14 16:15:26 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:36 - << Exiting StudentController.downloadCourseMaterialFile() with result = <200 OK OK,[B@f02f033,[Content-Type:"application/pdf", Content-Disposition:"attachment; filename="spring_boot_notes_1.pdf""]> (Execution time: 774 ms)
2026-07-14 16:16:07 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 9 ms)
2026-07-14 16:16:08 INFO  [http-nio-9098-exec-8] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:08 INFO  [http-nio-9098-exec-7] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:08 INFO  [http-nio-9098-exec-8] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 8 ms)
2026-07-14 16:16:08 INFO  [http-nio-9098-exec-7] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 8 ms)
2026-07-14 16:16:08 INFO  [http-nio-9098-exec-5] c.c.c.LoggingAspect:28 - >> Entering InstructorController.getAssignedCourses() with argument[s] = []
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-5] c.c.c.LoggingAspect:36 - << Exiting InstructorController.getAssignedCourses() with result = <200 OK OK,[CourseOutputDTO(courseId=1, title=Introduction on Spring Boot, description=This is intermediate spring backend course., syllabusPath=null, prerequisite=BASIC_JAVA, instructorId=1, instructorName=aditya), CourseOutputDTO(courseId=2, title=Spring Boot, description=null, syllabusPath=null, prerequisite=BASIC_JAVA, instructorId=1, instructorName=aditya)],[]> (Execution time: 34 ms)
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:28 - >> Entering InstructorController.getSubmissions() with argument[s] = [1]
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:36 - << Exiting InstructorController.getSubmissions() with result = <200 OK OK,[SubmissionOutputDTO(submissionId=1, studentId=1, studentName=sanjay, enrollmentNumber=ENR-1784020689194, fileName=introduction_on_spring_boot_submission_1.pdf, submittedAt=2026-07-14T15:08:39.711874, status=GRADED, grade=95.0, feedback=Good effort, assignmentId=1, assignmentTitle=assignment 1, courseId=1, courseTitle=Introduction on Spring Boot)],[]> (Execution time: 53 ms)
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 5 ms)
2026-07-14 16:16:09 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 5 ms)
2026-07-14 16:16:10 INFO  [http-nio-9098-exec-9] c.c.c.LoggingAspect:28 - >> Entering InstructorController.getSubmissions() with argument[s] = [2]
2026-07-14 16:16:10 INFO  [http-nio-9098-exec-9] c.c.c.LoggingAspect:36 - << Exiting InstructorController.getSubmissions() with result = <200 OK OK,[SubmissionOutputDTO(submissionId=2, studentId=1, studentName=sanjay, enrollmentNumber=ENR-1784025610510, fileName=spring_boot_submission_1.pdf, submittedAt=2026-07-14T16:15:46.551757, status=SUBMITTED, grade=null, feedback=null, assignmentId=2, assignmentTitle=Assignemnet 1, courseId=2, courseTitle=Spring Boot)],[]> (Execution time: 52 ms)
2026-07-14 16:16:13 INFO  [http-nio-9098-exec-7] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:13 INFO  [http-nio-9098-exec-5] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:13 INFO  [http-nio-9098-exec-7] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 4 ms)
2026-07-14 16:16:13 INFO  [http-nio-9098-exec-5] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 10 ms)
2026-07-14 16:16:14 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:14 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:14 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 6 ms)
2026-07-14 16:16:14 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 6 ms)
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 7 ms)
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 7 ms)
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-6] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-9] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-9] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 0 ms)
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-6] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 0 ms)
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-8] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 0 ms)
2026-07-14 16:16:17 INFO  [http-nio-9098-exec-8] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 20 ms)
2026-07-14 16:16:18 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:18 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:18 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 0 ms)
2026-07-14 16:16:18 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 0 ms)
2026-07-14 16:16:19 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:19 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:19 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 18 ms)
2026-07-14 16:16:19 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 18 ms)
2026-07-14 16:16:21 INFO  [http-nio-9098-exec-6] c.c.c.LoggingAspect:28 - >> Entering InstructorController.gradeSubmission() with argument[s] = [2, GradeInputDTO(grade=95.0, feedback=good)]
2026-07-14 16:16:21 INFO  [http-nio-9098-exec-6] c.c.c.LoggingAspect:36 - << Exiting InstructorController.gradeSubmission() with result = <200 OK OK,SubmissionOutputDTO(submissionId=2, studentId=1, studentName=sanjay, enrollmentNumber=ENR-1784025610510, fileName=spring_boot_submission_1.pdf, submittedAt=2026-07-14T16:15:46.551757, status=GRADED, grade=95.0, feedback=good, assignmentId=2, assignmentTitle=Assignemnet 1, courseId=2, courseTitle=Spring Boot),[]> (Execution time: 111 ms)
2026-07-14 16:16:23 INFO  [http-nio-9098-exec-8] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:23 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:23 INFO  [http-nio-9098-exec-8] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 8 ms)
2026-07-14 16:16:23 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 4 ms)
2026-07-14 16:16:24 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:24 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:24 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,0,[]> (Execution time: 0 ms)
2026-07-14 16:16:24 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[],[]> (Execution time: 0 ms)
2026-07-14 16:16:34 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:28 - >> Entering UserController.userLogin() with argument[s] = [LoginDTO(email=sanjay@gmail.com, password=Qwerty@123)]
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:36 - << Exiting UserController.userLogin() with result = <200 OK OK,LoginResponseDTO(userId=3, email=sanjay@gmail.com, userName=sanjay, role=STUDENT, phone=9345678911, token=eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoiU1RVREVOVCIsInN1YiI6InNhbmpheUBnbWFpbC5jb20iLCJpYXQiOjE3ODQwMjU5OTUsImV4cCI6MTc4NDA2MTk5NX0.akm5IZXQSLDwIHUsdSMwPFBHVH29tbwSvQIpDm6I0sA),[]> (Execution time: 315 ms)
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-5] c.c.c.LoggingAspect:28 - >> Entering StudentController.getStudentProfile() with argument[s] = []
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-7] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-7] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,3,[]> (Execution time: 0 ms)
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-2] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[Notification(notificationId=4, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'Assignemnet 1' in course 'Spring Boot' has been graded. Score: 95.0, isRead=false, createdAt=2026-07-14T16:16:21.952528), Notification(notificationId=3, userEmail=sanjay@gmail.com, title=Submission Successful, message=Your assignment file 'spring_boot_submission_1.pdf' was successfully processed., isRead=false, createdAt=2026-07-14T16:15:46.642651), Notification(notificationId=2, userEmail=sanjay@gmail.com, title=New Assignment Released, message=A new evaluation assignment task 'Assignemnet 1' has been published in your course. Total Marks: 100.0, isRead=false, createdAt=2026-07-14T16:15:02.601502), Notification(notificationId=1, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'assignment 1' in course 'Introduction on Spring Boot' has been graded. Score: 95.0, isRead=true, createdAt=2026-07-14T16:05:26.269793)],[]> (Execution time: 0 ms)
2026-07-14 16:16:35 INFO  [http-nio-9098-exec-5] c.c.c.LoggingAspect:36 - << Exiting StudentController.getStudentProfile() with result = <200 OK OK,StudentOutputDTO(studentId=1, dateOfBirth=null, fieldOfInterest=null, userId=3, name=sanjay, email=sanjay@gmail.com, phone=9345678911, role=STUDENT),[]> (Execution time: 33 ms)
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-4] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[Notification(notificationId=4, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'Assignemnet 1' in course 'Spring Boot' has been graded. Score: 95.0, isRead=false, createdAt=2026-07-14T16:16:21.952528), Notification(notificationId=3, userEmail=sanjay@gmail.com, title=Submission Successful, message=Your assignment file 'spring_boot_submission_1.pdf' was successfully processed., isRead=false, createdAt=2026-07-14T16:15:46.642651), Notification(notificationId=2, userEmail=sanjay@gmail.com, title=New Assignment Released, message=A new evaluation assignment task 'Assignemnet 1' has been published in your course. Total Marks: 100.0, isRead=false, createdAt=2026-07-14T16:15:02.601502), Notification(notificationId=1, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'assignment 1' in course 'Introduction on Spring Boot' has been graded. Score: 95.0, isRead=true, createdAt=2026-07-14T16:05:26.269793)],[]> (Execution time: 5 ms)
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-3] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,3,[]> (Execution time: 4 ms)
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-10] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,3,[]> (Execution time: 0 ms)
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-1] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[Notification(notificationId=4, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'Assignemnet 1' in course 'Spring Boot' has been graded. Score: 95.0, isRead=false, createdAt=2026-07-14T16:16:21.952528), Notification(notificationId=3, userEmail=sanjay@gmail.com, title=Submission Successful, message=Your assignment file 'spring_boot_submission_1.pdf' was successfully processed., isRead=false, createdAt=2026-07-14T16:15:46.642651), Notification(notificationId=2, userEmail=sanjay@gmail.com, title=New Assignment Released, message=A new evaluation assignment task 'Assignemnet 1' has been published in your course. Total Marks: 100.0, isRead=false, createdAt=2026-07-14T16:15:02.601502), Notification(notificationId=1, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'assignment 1' in course 'Introduction on Spring Boot' has been graded. Score: 95.0, isRead=true, createdAt=2026-07-14T16:05:26.269793)],[]> (Execution time: 0 ms)
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-6] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getUnreadCount() with argument[s] = []
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-9] c.c.c.LoggingAspect:28 - >> Entering NotificationController.getMyAlerts() with argument[s] = []
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-6] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getUnreadCount() with result = <200 OK OK,3,[]> (Execution time: 1 ms)
2026-07-14 16:16:37 INFO  [http-nio-9098-exec-9] c.c.c.LoggingAspect:36 - << Exiting NotificationController.getMyAlerts() with result = <200 OK OK,[Notification(notificationId=4, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'Assignemnet 1' in course 'Spring Boot' has been graded. Score: 95.0, isRead=false, createdAt=2026-07-14T16:16:21.952528), Notification(notificationId=3, userEmail=sanjay@gmail.com, title=Submission Successful, message=Your assignment file 'spring_boot_submission_1.pdf' was successfully processed., isRead=false, createdAt=2026-07-14T16:15:46.642651), Notification(notificationId=2, userEmail=sanjay@gmail.com, title=New Assignment Released, message=A new evaluation assignment task 'Assignemnet 1' has been published in your course. Total Marks: 100.0, isRead=false, createdAt=2026-07-14T16:15:02.601502), Notification(notificationId=1, userEmail=sanjay@gmail.com, title=Assignment Graded, message=Your submission for 'assignment 1' in course 'Introduction on Spring Boot' has been graded. Score: 95.0, isRead=true, createdAt=2026-07-14T16:05:26.269793)],[]> (Execution time: 1 ms)
